Date - Time,Count,Rain(inches),Date - Time 2,Stage,Flow
7/21/17 7:45,1,0,7/21/17 7:45,0.75,0
7/21/17 7:30,1,0,7/21/17 7:30,0.75,0
7/21/17 7:15,1,0,7/21/17 7:15,0.75,0
7/21/17 7:00,1,0,7/21/17 7:00,0.75,0
7/21/17 6:45,1,0,7/21/17 6:45,0.77,0
7/21/17 6:30,1,0,7/21/17 6:30,0.74,0
7/21/17 6:15,1,0,7/21/17 6:15,0.73,0
7/21/17 6:00,1,0,7/21/17 6:00,0.72,0
7/21/17 5:45,1,0,7/21/17 5:45,0.72,0
7/21/17 5:30,1,0,7/21/17 5:30,0.72,0
7/21/17 5:15,1,0,7/21/17 5:15,0.79,0
7/21/17 5:00,1,0,7/21/17 5:00,0.73,0
7/21/17 4:45,1,0,7/21/17 4:45,0.82,0
7/21/17 4:30,1,0,7/21/17 4:30,0.73,0
7/21/17 4:15,1,0,7/21/17 4:15,0.73,0
7/21/17 4:00,1,0,7/21/17 4:00,0.76,0
7/21/17 3:45,1,0,7/21/17 3:45,0.73,0
7/21/17 3:30,1,0,7/21/17 3:30,0.74,0
7/21/17 3:15,1,0,7/21/17 3:15,0.77,0
7/21/17 3:00,1,0,7/21/17 3:00,0.74,0
7/21/17 2:45,1,0,7/21/17 2:45,0.74,0
7/21/17 2:30,1,0,7/21/17 2:30,0.74,0
7/21/17 2:15,1,0,7/21/17 2:15,0.74,0
7/21/17 2:00,1,0,7/21/17 2:00,0.74,0
7/21/17 1:45,1,0,7/21/17 1:45,0.75,0
7/21/17 1:30,1,0,7/21/17 1:30,0.75,0
7/21/17 1:15,1,0,7/21/17 1:15,0.74,0
7/21/17 1:00,1,0,7/21/17 1:00,0.8,0
7/21/17 0:45,1,0,7/21/17 0:45,0.73,0
7/21/17 0:30,1,0,7/21/17 0:30,0.72,0
7/21/17 0:15,1,0,7/21/17 0:15,0.76,0
7/21/17 0:00,1,0,7/21/17 0:00,0.71,0
7/20/17 23:45,1,0,7/20/17 23:45,0.7,0
7/20/17 23:30,1,0,7/20/17 23:30,0.69,0
7/20/17 23:15,1,0,7/20/17 23:15,0.68,0
7/20/17 23:00,1,0,7/20/17 23:00,0.68,0
7/20/17 22:45,1,0,7/20/17 22:45,0.68,0
7/20/17 22:30,1,0,7/20/17 22:30,0.7,0
7/20/17 22:15,1,0,7/20/17 22:15,0.68,0
7/20/17 22:00,1,0,7/20/17 22:00,0.68,0
7/20/17 21:45,1,0,7/20/17 21:45,0.68,0
7/20/17 21:30,1,0,7/20/17 21:30,0.68,0
7/20/17 21:15,1,0,7/20/17 21:15,0.7,0
7/20/17 21:00,1,0,7/20/17 21:00,0.77,0
7/20/17 20:45,1,0,7/20/17 20:45,0.68,0
7/20/17 20:30,1,0,7/20/17 20:30,0.68,0
7/20/17 20:15,1,0,7/20/17 20:15,0.68,0
7/20/17 20:00,1,0,7/20/17 20:00,0.7,0
7/20/17 19:45,1,0,7/20/17 19:45,0.69,0
7/20/17 19:30,1,0,7/20/17 19:30,0.73,0
7/20/17 19:15,1,0,7/20/17 19:15,0.69,0
7/20/17 19:00,1,0,7/20/17 19:00,0.77,0
7/20/17 18:45,1,0,7/20/17 18:45,0.69,0
7/20/17 18:30,1,0,7/20/17 18:30,0.69,0
7/20/17 18:15,1,0,7/20/17 18:15,0.69,0
7/20/17 18:00,1,0,7/20/17 18:00,0.69,0
7/20/17 17:45,1,0,7/20/17 17:45,0.69,0
7/20/17 17:30,1,0,7/20/17 17:30,0.7,0
7/20/17 17:15,1,0,7/20/17 17:15,0.7,0
7/20/17 17:00,1,0,7/20/17 17:00,0.7,0
7/20/17 16:45,1,0,7/20/17 16:45,0.7,0
7/20/17 16:30,1,0,7/20/17 16:30,0.7,0
7/20/17 16:15,1,0,7/20/17 16:15,0.7,0
7/20/17 16:00,1,0,7/20/17 16:00,0.7,0
7/20/17 15:45,1,0,7/20/17 15:45,0.7,0
7/20/17 15:30,1,0,7/20/17 15:30,0.71,0
7/20/17 15:15,1,0,7/20/17 15:15,0.71,0
7/20/17 15:00,1,0,7/20/17 15:00,0.72,0
7/20/17 14:45,1,0,7/20/17 14:45,0.71,0
7/20/17 14:30,1,0,7/20/17 14:30,0.72,0
7/20/17 14:15,1,0,7/20/17 14:15,0.82,0
7/20/17 14:00,1,0,7/20/17 14:00,0.72,0
7/20/17 13:45,1,0,7/20/17 13:45,0.73,0
7/20/17 13:30,1,0,7/20/17 13:30,0.83,0
7/20/17 13:15,1,0,7/20/17 13:15,0.74,0
7/20/17 13:00,1,0,7/20/17 13:00,0.76,0
7/20/17 12:45,1,0,7/20/17 12:45,0.76,0
7/20/17 12:30,1,0,7/20/17 12:30,0.78,0
7/20/17 12:15,1,0,7/20/17 12:15,0.84,0
7/20/17 12:00,1,0,7/20/17 12:00,0.85,0
7/20/17 11:45,1,0,7/20/17 11:45,0.89,1
7/20/17 11:30,1,0,7/20/17 11:30,0.94,1
7/20/17 11:15,1,0,7/20/17 11:15,0.97,1
7/20/17 11:00,1,0,7/20/17 11:00,1.06,1
7/20/17 10:45,1,0,7/20/17 10:45,1.18,2
7/20/17 10:30,1,0,7/20/17 10:30,0.81,0
7/20/17 10:15,1,0,7/20/17 10:15,0.81,0
7/20/17 10:00,1,0,7/20/17 10:00,0.82,0
7/20/17 9:45,1,0,7/20/17 9:45,0.87,0
7/20/17 9:30,1,0,7/20/17 9:30,0.82,0
7/20/17 9:15,1,0,7/20/17 9:15,0.83,0
7/20/17 9:00,1,0,7/20/17 9:00,0.86,0
7/20/17 8:45,1,0,7/20/17 8:45,0.83,0
7/20/17 8:30,1,0,7/20/17 8:30,0.83,0
7/20/17 8:15,1,0,7/20/17 8:15,0.85,0
7/20/17 8:00,1,0,7/20/17 8:00,0.84,0
7/20/17 7:45,1,0,7/20/17 7:45,0.86,0
7/20/17 7:30,1,0,7/20/17 7:30,0.84,0
7/20/17 7:15,1,0,7/20/17 7:15,0.84,0
7/20/17 7:00,1,0,7/20/17 7:00,0.84,0
7/20/17 6:45,1,0,7/20/17 6:45,0.85,0
7/20/17 6:30,1,0,7/20/17 6:30,0.85,0
7/20/17 6:15,1,0,7/20/17 6:15,0.85,0
7/20/17 6:00,1,0,7/20/17 6:00,0.85,0
7/20/17 5:45,1,0,7/20/17 5:45,0.86,0
7/20/17 5:30,1,0,7/20/17 5:30,0.86,0
7/20/17 5:15,1,0,7/20/17 5:15,0.86,0
7/20/17 5:00,1,0,7/20/17 5:00,0.87,0
7/20/17 4:45,1,0,7/20/17 4:45,0.87,0
7/20/17 4:30,1,0,7/20/17 4:30,0.87,0
7/20/17 4:15,1,0,7/20/17 4:15,0.87,0
7/20/17 4:00,1,0,7/20/17 4:00,0.87,0
7/20/17 3:45,1,0,7/20/17 3:45,0.86,0
7/20/17 3:30,1,0,7/20/17 3:30,0.86,0
7/20/17 3:15,1,0,7/20/17 3:15,0.87,0
7/20/17 3:00,1,0,7/20/17 3:00,0.87,0
7/20/17 2:45,1,0,7/20/17 2:45,0.88,0
7/20/17 2:30,1,0,7/20/17 2:30,0.88,0
7/20/17 2:15,1,0,7/20/17 2:15,0.89,1
7/20/17 2:00,1,0,7/20/17 2:00,0.89,1
7/20/17 1:45,1,0,7/20/17 1:45,0.89,1
7/20/17 1:30,1,0,7/20/17 1:30,0.89,1
7/20/17 1:15,1,0,7/20/17 1:15,0.95,1
7/20/17 1:00,1,0,7/20/17 1:00,0.89,1
7/20/17 0:45,1,0,7/20/17 0:45,0.92,1
7/20/17 0:30,1,0,7/20/17 0:30,0.89,1
7/20/17 0:15,1,0,7/20/17 0:15,0.88,0
7/20/17 0:00,1,0,7/20/17 0:00,0.92,1
7/19/17 23:45,1,0,7/19/17 23:45,0.87,0
7/19/17 23:30,1,0,7/19/17 23:30,0.86,0
7/19/17 23:15,1,0,7/19/17 23:15,0.85,0
7/19/17 23:00,1,0,7/19/17 23:00,0.84,0
7/19/17 22:45,1,0,7/19/17 22:45,0.83,0
7/19/17 22:30,1,0,7/19/17 22:30,0.82,0
7/19/17 22:15,1,0,7/19/17 22:15,0.83,0
7/19/17 22:00,1,0,7/19/17 22:00,0.84,0
7/19/17 21:45,1,0,7/19/17 21:45,0.85,0
7/19/17 21:30,1,0,7/19/17 21:30,0.87,0
7/19/17 21:15,1,0,7/19/17 21:15,0.89,1
7/19/17 21:00,1,0,7/19/17 21:00,0.91,1
7/19/17 20:45,1,0,7/19/17 20:45,0.94,1
7/19/17 20:30,1,0,7/19/17 20:30,0.98,1
7/19/17 20:15,1,0,7/19/17 20:15,1.05,1
7/19/17 20:00,1,0,7/19/17 20:00,1.12,1
7/19/17 19:45,1,0,7/19/17 19:45,1.28,3
7/19/17 19:30,1,0,7/19/17 19:30,1.26,2
7/19/17 19:15,1,0,7/19/17 19:15,0.78,0
7/19/17 19:00,1,0,7/19/17 19:00,0.72,0
7/19/17 18:45,1,0.04,7/19/17 18:45,0.72,0
7/19/17 18:30,0.96,0,7/19/17 18:30,0.74,0
7/19/17 18:15,0.96,0,7/19/17 18:15,0.73,0
7/19/17 18:00,0.96,0,7/19/17 18:00,0.73,0
7/19/17 17:45,0.96,0,7/19/17 17:45,0.71,0
7/19/17 17:31,0.96,0,7/19/17 17:31,0.72,0
7/19/17 17:15,0.96,0,7/19/17 17:15,0.72,0
7/19/17 17:00,0.96,0,7/19/17 17:00,0.8,0
7/19/17 16:45,0.96,0,7/19/17 16:45,0.72,0
7/19/17 16:30,0.96,0,7/19/17 16:30,0.8,0
7/19/17 16:16,0.96,0,7/19/17 16:16,0.72,0
7/19/17 16:00,0.96,0,7/19/17 16:00,0.79,0
7/19/17 15:45,0.96,0,7/19/17 15:45,0.76,0
7/19/17 15:30,0.96,0,7/19/17 15:30,0.72,0
7/19/17 15:15,0.96,0,7/19/17 15:15,0.72,0
7/19/17 15:00,0.96,0,7/19/17 15:00,0.72,0
7/19/17 14:45,0.96,0,7/19/17 14:45,0.79,0
7/19/17 14:30,0.96,0,7/19/17 14:30,0.73,0
7/19/17 14:15,0.96,0,7/19/17 14:15,0.72,0
7/19/17 14:00,0.96,0,7/19/17 14:00,0.75,0
7/19/17 13:45,0.96,0,7/19/17 13:45,0.71,0
7/19/17 13:30,0.96,0,7/19/17 13:30,0.71,0
7/19/17 13:15,0.96,0,7/19/17 13:15,0.71,0
7/19/17 13:00,0.96,0,7/19/17 13:00,0.71,0
7/19/17 12:45,0.96,0,7/19/17 12:45,0.71,0
7/19/17 12:30,0.96,0,7/19/17 12:30,0.79,0
7/19/17 12:15,0.96,0,7/19/17 12:15,0.79,0
7/19/17 12:00,0.96,0,7/19/17 12:00,0.78,0
7/19/17 11:45,0.96,0,7/19/17 11:45,0.87,0
7/19/17 11:30,0.96,0,7/19/17 11:30,0.72,0
7/19/17 11:15,0.96,0,7/19/17 11:15,0.78,0
7/19/17 11:00,0.96,0,7/19/17 11:00,0.79,0
7/19/17 10:45,0.96,0,7/19/17 10:45,0.79,0
7/19/17 10:30,0.96,0,7/19/17 10:30,0.73,0
7/19/17 10:15,0.96,0,7/19/17 10:15,0.72,0
7/19/17 10:00,0.96,0,7/19/17 10:00,0.81,0
7/19/17 9:45,0.96,0,7/19/17 9:45,0.83,0
7/19/17 9:30,0.96,0,7/19/17 9:30,0.75,0
7/19/17 9:15,0.96,0,7/19/17 9:15,0.79,0
7/19/17 9:00,0.96,0,7/19/17 9:00,0.73,0
7/19/17 8:45,0.96,0,7/19/17 8:45,0.73,0
7/19/17 8:30,0.96,0,7/19/17 8:30,0.73,0
7/19/17 8:15,0.96,0,7/19/17 8:15,0.79,0
7/19/17 8:00,0.96,0,7/19/17 8:00,0.73,0
7/19/17 7:45,0.96,0,7/19/17 7:45,0.74,0
7/19/17 7:30,0.96,0,7/19/17 7:30,0.78,0
7/19/17 7:15,0.96,0,7/19/17 7:15,0.74,0
7/19/17 7:00,0.96,0,7/19/17 7:00,0.81,0
7/19/17 6:45,0.96,0,7/19/17 6:45,0.74,0
7/19/17 6:30,0.96,0,7/19/17 6:30,0.74,0
7/19/17 6:15,0.96,0,7/19/17 6:15,0.74,0
7/19/17 6:00,0.96,0,7/19/17 6:00,0.74,0
7/19/17 5:45,0.96,0,7/19/17 5:45,0.8,0
7/19/17 5:30,0.96,0,7/19/17 5:30,0.74,0
7/19/17 5:15,0.96,0,7/19/17 5:15,0.74,0
7/19/17 5:00,0.96,0,7/19/17 5:00,0.77,0
7/19/17 4:45,0.96,0,7/19/17 4:45,0.74,0
7/19/17 4:30,0.96,0,7/19/17 4:30,0.75,0
7/19/17 4:15,0.96,0,7/19/17 4:15,0.75,0
7/19/17 4:00,0.96,0,7/19/17 4:00,0.75,0
7/19/17 3:45,0.96,0,7/19/17 3:45,0.75,0
7/19/17 3:30,0.96,0,7/19/17 3:30,0.75,0
7/19/17 3:15,0.96,0,7/19/17 3:15,0.75,0
7/19/17 3:00,0.96,0,7/19/17 3:00,0.75,0
7/19/17 2:45,0.96,0,7/19/17 2:45,0.75,0
7/19/17 2:30,0.96,0,7/19/17 2:30,0.75,0
7/19/17 2:15,0.96,0,7/19/17 2:15,0.75,0
7/19/17 2:00,0.96,0,7/19/17 2:00,0.75,0
7/19/17 1:45,0.96,0,7/19/17 1:45,0.75,0
7/19/17 1:30,0.96,0,7/19/17 1:30,0.75,0
7/19/17 1:15,0.96,0,7/19/17 1:15,0.75,0
7/19/17 1:00,0.96,0,7/19/17 1:00,0.75,0
7/19/17 0:45,0.96,0,7/19/17 0:45,0.75,0
7/19/17 0:30,0.96,0,7/19/17 0:30,0.75,0
7/19/17 0:15,0.96,0,7/19/17 0:15,0.75,0
7/19/17 0:00,0.96,0,7/19/17 0:00,0.84,0
7/18/17 23:45,0.96,0,7/18/17 23:45,0.75,0
7/18/17 23:30,0.96,0,7/18/17 23:30,0.83,0
7/18/17 23:15,0.96,0,7/18/17 23:15,0.76,0
7/18/17 23:00,0.96,0,7/18/17 23:00,0.79,0
7/18/17 22:45,0.96,0,7/18/17 22:45,0.78,0
7/18/17 22:30,0.96,0,7/18/17 22:30,0.77,0
7/18/17 22:15,0.96,0,7/18/17 22:15,0.77,0
7/18/17 22:00,0.96,0,7/18/17 22:00,0.77,0
7/18/17 21:45,0.96,0,7/18/17 21:45,0.77,0
7/18/17 21:30,0.96,0,7/18/17 21:30,0.78,0
7/18/17 21:15,0.96,0,7/18/17 21:15,0.78,0
7/18/17 21:00,0.96,0,7/18/17 21:00,0.78,0
7/18/17 20:45,0.96,0,7/18/17 20:45,0.85,0
7/18/17 20:30,0.96,0,7/18/17 20:30,0.85,0
7/18/17 20:15,0.96,0,7/18/17 20:15,0.78,0
7/18/17 20:00,0.96,0,7/18/17 20:00,0.81,0
7/18/17 19:45,0.96,0,7/18/17 19:45,0.81,0
7/18/17 19:30,0.96,0,7/18/17 19:30,0.81,0
7/18/17 19:15,0.96,0,7/18/17 19:15,0.83,0
7/18/17 19:00,0.96,0,7/18/17 19:00,0.79,0
7/18/17 18:45,0.96,0,7/18/17 18:45,0.79,0
7/18/17 18:30,0.96,0,7/18/17 18:30,0.87,0
7/18/17 18:15,0.96,0,7/18/17 18:15,0.79,0
7/18/17 18:00,0.96,0,7/18/17 18:00,0.79,0
7/18/17 17:45,0.96,0,7/18/17 17:45,0.94,1
7/18/17 17:30,0.96,0,7/18/17 17:30,0.88,0
7/18/17 17:15,0.96,0,7/18/17 17:15,0.79,0
7/18/17 17:00,0.96,0,7/18/17 17:00,0.8,0
7/18/17 16:45,0.96,0,7/18/17 16:45,0.8,0
7/18/17 16:30,0.96,0,7/18/17 16:30,0.8,0
7/18/17 16:15,0.96,0,7/18/17 16:15,0.84,0
7/18/17 16:00,0.96,0,7/18/17 16:00,0.89,1
7/18/17 15:45,0.96,0,7/18/17 15:45,0.8,0
7/18/17 15:30,0.96,0,7/18/17 15:30,0.8,0
7/18/17 15:15,0.96,0,7/18/17 15:15,0.8,0
7/18/17 15:00,0.96,0,7/18/17 15:00,0.8,0
7/18/17 14:45,0.96,0,7/18/17 14:45,0.8,0
7/18/17 14:30,0.96,0,7/18/17 14:30,0.8,0
7/18/17 14:16,0.96,0,7/18/17 14:16,0.8,0
7/18/17 14:00,0.96,0,7/18/17 14:00,0.81,0
7/18/17 13:45,0.96,0,7/18/17 13:45,0.84,0
7/18/17 13:30,0.96,0,7/18/17 13:30,0.82,0
7/18/17 13:16,0.96,0,7/18/17 13:16,0.82,0
7/18/17 13:00,0.96,0,7/18/17 13:00,0.83,0
7/18/17 12:45,0.96,0,7/18/17 12:45,0.83,0
7/18/17 12:30,0.96,0,7/18/17 12:30,0.86,0
7/18/17 12:15,0.96,0,7/18/17 12:15,0.85,0
7/18/17 12:00,0.96,0,7/18/17 12:00,0.84,0
7/18/17 11:45,0.96,0,7/18/17 11:45,0.84,0
7/18/17 11:30,0.96,0,7/18/17 11:30,0.84,0
7/18/17 11:15,0.96,0,7/18/17 11:15,0.85,0
7/18/17 11:00,0.96,0,7/18/17 11:00,0.85,0
7/18/17 10:45,0.96,0,7/18/17 10:45,0.86,0
7/18/17 10:30,0.96,0,7/18/17 10:30,0.87,0
7/18/17 10:15,0.96,0,7/18/17 10:15,0.87,0
7/18/17 10:00,0.96,0,7/18/17 10:00,0.87,0
7/18/17 9:45,0.96,0,7/18/17 9:45,0.92,1
7/18/17 9:30,0.96,0,7/18/17 9:30,0.82,0
7/18/17 9:15,0.96,0,7/18/17 9:15,0.81,0
7/18/17 9:00,0.96,0,7/18/17 9:00,0.81,0
7/18/17 8:45,0.96,0,7/18/17 8:45,0.81,0
7/18/17 8:30,0.96,0,7/18/17 8:30,0.81,0
7/18/17 8:15,0.96,0,7/18/17 8:15,0.81,0
7/18/17 8:00,0.96,0,7/18/17 8:00,0.81,0
7/18/17 7:45,0.96,0,7/18/17 7:45,0.81,0
7/18/17 7:30,0.96,0,7/18/17 7:30,0.81,0
7/18/17 7:15,0.96,0,7/18/17 7:15,0.81,0
7/18/17 7:00,0.96,0,7/18/17 7:00,0.81,0
7/18/17 6:45,0.96,0,7/18/17 6:45,0.81,0
7/18/17 6:30,0.96,0,7/18/17 6:30,0.81,0
7/18/17 6:15,0.96,0,7/18/17 6:15,0.87,0
7/18/17 6:00,0.96,0,7/18/17 6:00,0.86,0
7/18/17 5:45,0.96,0,7/18/17 5:45,0.81,0
7/18/17 5:30,0.96,0,7/18/17 5:30,0.81,0
7/18/17 5:15,0.96,0,7/18/17 5:15,0.84,0
7/18/17 5:00,0.96,0,7/18/17 5:00,0.81,0
7/18/17 4:45,0.96,0,7/18/17 4:45,0.82,0
7/18/17 4:30,0.96,0,7/18/17 4:30,0.86,0
7/18/17 4:15,0.96,0,7/18/17 4:15,0.81,0
7/18/17 4:00,0.96,0,7/18/17 4:00,0.82,0
7/18/17 3:45,0.96,0,7/18/17 3:45,0.88,0
7/18/17 3:30,0.96,0,7/18/17 3:30,0.89,1
7/18/17 3:15,0.96,0,7/18/17 3:15,0.84,0
7/18/17 3:00,0.96,0,7/18/17 3:00,0.85,0
7/18/17 2:45,0.96,0,7/18/17 2:45,0.86,0
7/18/17 2:30,0.96,0,7/18/17 2:30,0.87,0
7/18/17 2:15,0.96,0,7/18/17 2:15,0.9,1
7/18/17 2:00,0.96,0,7/18/17 2:00,0.89,1
7/18/17 1:45,0.96,0,7/18/17 1:45,0.9,1
7/18/17 1:30,0.96,0,7/18/17 1:30,0.93,1
7/18/17 1:15,0.96,0,7/18/17 1:15,0.92,1
7/18/17 1:00,0.96,0,7/18/17 1:00,0.94,1
7/18/17 0:45,0.96,0,7/18/17 0:45,0.95,1
7/18/17 0:30,0.96,0,7/18/17 0:30,0.97,1
7/18/17 0:15,0.96,0,7/18/17 0:15,0.99,1
7/18/17 0:00,0.96,0,7/18/17 0:00,1.01,1
7/17/17 23:45,0.96,0,7/17/17 23:45,1.04,1
7/17/17 23:30,0.96,0,7/17/17 23:30,1.07,1
7/17/17 23:15,0.96,0,7/17/17 23:15,1.11,1
7/17/17 23:00,0.96,0,7/17/17 23:00,1.18,2
7/17/17 22:45,0.96,0,7/17/17 22:45,1.21,2
7/17/17 22:30,0.96,0,7/17/17 22:30,1.24,2
7/17/17 22:15,0.96,0,7/17/17 22:15,1.26,2
7/17/17 22:00,0.96,0,7/17/17 22:00,1.33,3
7/17/17 21:45,0.96,0,7/17/17 21:45,1.46,5
7/17/17 21:30,0.96,0,7/17/17 21:30,1.58,7
7/17/17 21:15,0.96,0,7/17/17 21:15,1.73,13
7/17/17 21:00,0.96,0,7/17/17 21:00,1.13,2
7/17/17 20:45,0.96,0.08,7/17/17 20:45,0.74,0
7/17/17 20:30,0.88,0,7/17/17 20:30,0.74,0
7/17/17 20:15,0.88,0,7/17/17 20:15,0.74,0
7/17/17 20:00,0.88,0,7/17/17 20:00,0.74,0
7/17/17 19:45,0.88,0,7/17/17 19:45,0.74,0
7/17/17 19:30,0.88,0,7/17/17 19:30,0.74,0
7/17/17 19:15,0.88,0,7/17/17 19:15,0.76,0
7/17/17 19:00,0.88,0,7/17/17 19:00,0.74,0
7/17/17 18:45,0.88,0,7/17/17 18:45,0.75,0
7/17/17 18:30,0.88,0,7/17/17 18:30,0.73,0
7/17/17 18:15,0.88,0,7/17/17 18:15,0.73,0
7/17/17 18:00,0.88,0,7/17/17 18:00,0.81,0
7/17/17 17:45,0.88,0,7/17/17 17:45,0.73,0
7/17/17 17:30,0.88,0,7/17/17 17:30,0.73,0
7/17/17 17:15,0.88,0,7/17/17 17:15,0.76,0
7/17/17 17:00,0.88,0,7/17/17 17:00,0.73,0
7/17/17 16:45,0.88,0,7/17/17 16:45,0.74,0
7/17/17 16:30,0.88,0,7/17/17 16:30,0.73,0
7/17/17 16:15,0.88,0,7/17/17 16:15,0.73,0
7/17/17 16:00,0.88,0,7/17/17 16:00,0.78,0
7/17/17 15:45,0.88,0,7/17/17 15:45,0.81,0
7/17/17 15:30,0.88,0,7/17/17 15:30,0.73,0
7/17/17 15:15,0.88,0,7/17/17 15:15,0.74,0
7/17/17 15:00,0.88,0,7/17/17 15:00,0.74,0
7/17/17 14:45,0.88,0,7/17/17 14:45,0.74,0
7/17/17 14:30,0.88,0,7/17/17 14:30,0.74,0
7/17/17 14:15,0.88,0,7/17/17 14:15,0.77,0
7/17/17 14:00,0.88,0,7/17/17 14:00,0.74,0
7/17/17 13:45,0.88,0,7/17/17 13:45,0.74,0
7/17/17 13:30,0.88,0,7/17/17 13:30,0.74,0
7/17/17 13:15,0.88,0,7/17/17 13:15,0.73,0
7/17/17 13:00,0.88,0,7/17/17 13:00,0.73,0
7/17/17 12:45,0.88,0,7/17/17 12:45,0.72,0
7/17/17 12:30,0.88,0,7/17/17 12:30,0.78,0
7/17/17 12:15,0.88,0,7/17/17 12:15,0.82,0
7/17/17 12:00,0.88,0,7/17/17 12:00,0.71,0
7/17/17 11:45,0.88,0,7/17/17 11:45,0.71,0
7/17/17 11:30,0.88,0,7/17/17 11:30,0.71,0
7/17/17 11:15,0.88,0,7/17/17 11:15,0.73,0
7/17/17 11:00,0.88,0,7/17/17 11:00,0.71,0
7/17/17 10:45,0.88,0,7/17/17 10:45,0.71,0
7/17/17 10:30,0.88,0,7/17/17 10:30,0.71,0
7/17/17 10:15,0.88,0,7/17/17 10:15,0.71,0
7/17/17 10:00,0.88,0,7/17/17 10:00,0.72,0
7/17/17 9:45,0.88,0,7/17/17 9:45,0.72,0
7/17/17 9:30,0.88,0,7/17/17 9:30,0.72,0
7/17/17 9:15,0.88,0,7/17/17 9:15,0.73,0
7/17/17 9:00,0.88,0,7/17/17 9:00,0.72,0
7/17/17 8:45,0.88,0,7/17/17 8:45,0.72,0
7/17/17 8:30,0.88,0,7/17/17 8:30,0.8,0
7/17/17 8:16,0.88,0,7/17/17 8:16,0.73,0
7/17/17 8:00,0.88,0,7/17/17 8:00,0.74,0
7/17/17 7:45,0.88,0,7/17/17 7:45,0.8,0
7/17/17 7:30,0.88,0,7/17/17 7:30,0.73,0
7/17/17 7:15,0.88,0,7/17/17 7:15,0.73,0
7/17/17 7:00,0.88,0,7/17/17 7:00,0.73,0
7/17/17 6:45,0.88,0,7/17/17 6:45,0.73,0
7/17/17 6:30,0.88,0,7/17/17 6:30,0.73,0
7/17/17 6:15,0.88,0,7/17/17 6:15,0.73,0
7/17/17 6:00,0.88,0,7/17/17 6:00,0.73,0
7/17/17 5:45,0.88,0,7/17/17 5:45,0.76,0
7/17/17 5:30,0.88,0,7/17/17 5:30,0.74,0
7/17/17 5:15,0.88,0,7/17/17 5:15,0.74,0
7/17/17 5:00,0.88,0,7/17/17 5:00,0.74,0
7/17/17 4:45,0.88,0,7/17/17 4:45,0.74,0
7/17/17 4:30,0.88,0,7/17/17 4:30,0.74,0
7/17/17 4:15,0.88,0,7/17/17 4:15,0.74,0
7/17/17 4:00,0.88,0,7/17/17 4:00,0.74,0
7/17/17 3:45,0.88,0,7/17/17 3:45,0.74,0
7/17/17 3:30,0.88,0,7/17/17 3:30,0.74,0
7/17/17 3:15,0.88,0,7/17/17 3:15,0.78,0
7/17/17 3:00,0.88,0,7/17/17 3:00,0.75,0
7/17/17 2:45,0.88,0,7/17/17 2:45,0.75,0
7/17/17 2:30,0.88,0,7/17/17 2:30,0.76,0
7/17/17 2:15,0.88,0,7/17/17 2:15,0.75,0
7/17/17 2:00,0.88,0,7/17/17 2:00,0.75,0
7/17/17 1:45,0.88,0,7/17/17 1:45,0.75,0
7/17/17 1:30,0.88,0,7/17/17 1:30,0.75,0
7/17/17 1:15,0.88,0,7/17/17 1:15,0.75,0
7/17/17 1:00,0.88,0,7/17/17 1:00,0.76,0
7/17/17 0:45,0.88,0,7/17/17 0:45,0.82,0
7/17/17 0:30,0.88,0,7/17/17 0:30,0.75,0
7/17/17 0:15,0.88,0,7/17/17 0:15,0.75,0
7/17/17 0:00,0.88,0,7/17/17 0:00,0.75,0
7/16/17 23:45,0.88,0,7/16/17 23:45,0.75,0
7/16/17 23:30,0.88,0,7/16/17 23:30,0.78,0
7/16/17 23:15,0.88,0,7/16/17 23:15,0.75,0
7/16/17 23:00,0.88,0,7/16/17 23:00,0.85,0
7/16/17 22:45,0.88,0,7/16/17 22:45,0.75,0
7/16/17 22:30,0.88,0,7/16/17 22:30,0.81,0
7/16/17 22:15,0.88,0,7/16/17 22:15,0.76,0
7/16/17 22:00,0.88,0,7/16/17 22:00,0.76,0
7/16/17 21:45,0.88,0,7/16/17 21:45,0.76,0
7/16/17 21:30,0.88,0,7/16/17 21:30,0.76,0
7/16/17 21:15,0.88,0,7/16/17 21:15,0.76,0
7/16/17 21:00,0.88,0,7/16/17 21:00,0.76,0
7/16/17 20:45,0.88,0,7/16/17 20:45,0.77,0
7/16/17 20:30,0.88,0,7/16/17 20:30,0.77,0
7/16/17 20:15,0.88,0,7/16/17 20:15,0.77,0
7/16/17 20:00,0.88,0,7/16/17 20:00,0.86,0
7/16/17 19:45,0.88,0,7/16/17 19:45,0.84,0
7/16/17 19:30,0.88,0,7/16/17 19:30,0.78,0
7/16/17 19:15,0.88,0,7/16/17 19:15,0.78,0
7/16/17 19:00,0.88,0,7/16/17 19:00,0.78,0
7/16/17 18:45,0.88,0,7/16/17 18:45,0.79,0
7/16/17 18:30,0.88,0,7/16/17 18:30,0.79,0
7/16/17 18:15,0.88,0,7/16/17 18:15,0.8,0
7/16/17 18:00,0.88,0,7/16/17 18:00,0.8,0
7/16/17 17:45,0.88,0,7/16/17 17:45,0.81,0
7/16/17 17:30,0.88,0,7/16/17 17:30,0.81,0
7/16/17 17:15,0.88,0,7/16/17 17:15,0.82,0
7/16/17 17:00,0.88,0,7/16/17 17:00,0.82,0
7/16/17 16:45,0.88,0,7/16/17 16:45,0.83,0
